dataset_name,group,gen_base_type,gen_imbalance_ratio,gen_n_classes,gen_n_features,gen_n_samples_test,gen_n_samples_train,gen_noise,gen_noise_scale,gen_noise_type,gen_outlier_frac,gen_overlap,gen_spatial_distortion,gen_subsampled_to,CV,HDB,HDB_mean_f1,HDB_std_f1,IR,attr_ent.mean,attr_ent.sd,c2,can_cor.mean,can_cor.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,joint_ent.mean,joint_ent.sd,lh_trace,lsc,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,nr_attr,nr_class,nr_inst,pIR_cv,p_trace,roy_root,sd_ratio,t1,w_lambda,cluster,dist_to_centroid,is_representative
"openml_133_BNG(glass,nominal,137781)",real_openml_multiclass,real_openml,157.2541,7,9,27557,110224,0.0,0.0,,0.0,0.0,False,1996,0.9039245074577016,0.7472106458934096,1.4586254665952132,1.089900477011185,156.9959349593496,0.9329296182142436,0.357936480520999,0.1557483604668105,0.3353566568742712,0.2511937055238125,2.203344661706378,0.1030948963452889,0.1230121611875218,0.1068788814934482,0.1273697877897547,1.0354791305027844,0.4957587753806979,15.63319005328888,0.8491820147972705,0.1510621887521431,0.7142857142857143,0.4629100498862757,0.7311053229069215,0.4361078553361427,0.7142857142857143,0.4629100498862757,2.9953340972582323,0.3134637032782326,2.199160280335052,0.9988092417299528,0.140940182662389,0.1212039887600519,0.5075150300601202,,,0.3667334669338677,0.4820336525676643,9.0,7.0,1996.0,1.8462956541131936,0.9902759123332454,1.805285491941525,,0.0831663326653306,0.2464622425232417,69,0.0,True
openml_1459_artificial-characters,real_openml_multiclass,real_openml,2.36,10,7,2044,8174,0.0,0.0,,0.0,0.0,False,1996,0.2232286431656817,0.6453435726536142,0.6631953370668798,0.4279888481899581,2.3604166666666666,3.102565669003206,0.5355056278233273,0.0061377685974903,0.3006392780231665,0.2141576602643156,3.284565119662856,0.2562114167181556,0.164991712114098,0.2578285582979205,0.1678752399353412,1.003363293293879,0.8085448783144509,14.253493244510986,0.8584502360898121,0.0901646650848818,0.0829984395780986,0.1225348902885243,0.7577422121055547,0.104538375648598,0.4621763362028777,0.2552716843759829,6.1566914806790365,0.5346360887460927,1.326794088401626,0.9979628595869092,0.2304393079870255,0.095840767051888,0.6142284569138277,,,0.3647294589178356,0.4814748404734459,7.0,10.0,1996.0,0.2241117529374661,0.9078688491313522,0.7576467310399106,,0.6072144288577155,0.3383059115610994,53,1.8289399077085255,False
openml_1466_cardiotocography,real_openml_multiclass,real_openml,10.9245,10,35,426,1700,0.0,0.0,,0.0,0.0,False,1700,0.7781221295162518,0.7550598524176259,4.962068585992891,3.7466587742259296,11.023809523809524,2.0762542848234324,1.4081457992312818,0.0764071326153257,1.0,1.7554167342883506e-16,2.9138699232658443,0.1674202334386729,0.167312139756408,0.1675187738939045,0.167410616589696,1.000588581518539,1.4005217915644936,7.319814874818117,0.5005434352542403,0.3648951252009878,,,0.0,0.0,0.0,0.0,4.592044478875053,1.375017345235592,inf,0.9379948096885812,0.3980797292142239,0.2545834218412979,0.0117647058823529,0.1776509385962842,0.0956613563578341,0.0005882352941176,0.0242535625036332,35.0,10.0,1700.0,0.6828737680831214,8.999999999999998,inf,,0.1488235294117647,0.0,78,0.0,True
openml_1475_first-order-theorem-provi,real_openml_multiclass,real_openml,5.2551,6,51,1224,4894,0.0,0.0,,0.0,0.0,False,1995,0.6975912783901765,0.5141562059649978,0.1519373526767151,0.0781195327966256,5.251928020565552,2.9128295041909915,0.804665781331692,0.1338803032211736,0.3010065617517418,0.1027630019393297,2.298753416545845,0.2528141299899179,0.2248225724260495,0.2528430378516842,0.2397760675366847,0.983541068761718,2.4943521719391883,23.928662947443417,0.9795426390839322,0.014899688523757,1.567485215723579e-05,5.537452510117848e-05,0.9469262454270309,0.03324772455209,0.5099272654764351,0.1871737921371338,5.115515981200985,0.7780970326263283,0.5766695740857262,0.998376894617496,0.0960669395358526,0.0345928064849443,0.6781954887218045,,,0.5067669172932331,0.5000795556651495,51.0,6.0,1995.0,0.5655125840984244,0.4952656893583564,0.2622778414968655,,0.6952380952380952,0.586609035658595,147,1.3714700272437301,True
openml_1476_gas-drift,real_openml_multiclass,real_openml,1.8336,6,128,2782,11128,0.0,0.0,,0.0,0.0,False,1996,0.2327891757888816,0.3598960092422846,1.7682457176230293,0.6363845771322879,1.8332063975628328,3.5849567106471905,1.3375024930542705e-15,0.0129788720992598,0.8899362743519621,0.0855872763274237,2.545537231275559,0.5346444327207761,0.2493480412079523,0.5073581494291408,0.2970390579612375,1.040712478456476,6.677007129209352,6.214603883462528,0.7613730768602982,0.1202486493062722,3.386436395395786e-25,8.943536593379693e-25,0.6476348981583387,0.0983852946616074,0.0,0.0,5.720888232691721,0.182652736380719,29.013301539072547,0.9790005863430268,0.4096057092310263,0.182652736380719,,,,,,128.0,6.0,1996.0,0.1855590255859361,3.989233589513841,10.650898909155115,,,0.0001405859292799,36,0.15678419298603533,True
openml_1477_gas-drift-different-conce,real_openml_multiclass,real_openml,1.8336,6,129,2782,11128,0.0,0.0,,0.0,0.0,False,1996,0.2327891757888816,0.334053261505458,1.790883978916343,0.5982506341348763,1.8332063975628328,3.580440109482192,0.0512987281011194,0.0129788720992598,0.8993395993502084,0.0694805384600081,2.545537231275559,0.5339202183843536,0.2483285813988723,0.5067257864123905,0.2956544025469221,1.0401706487565436,6.688562830827679,6.2198328401148615,0.7613600247216248,0.1197780987315211,9.67260358820366e-26,2.5583740936075738e-25,0.6476348981583387,0.0983852946616074,0.0,0.0,5.716715983304845,0.1880078990035301,30.462387396670533,0.9786772944686968,0.4092613574529039,0.1819798832031333,,,,,,129.0,6.0,1996.0,0.1855590255859361,4.063368755695736,11.3432149199787,,,0.0001083352336363,36,0.15678419298603535,False
openml_1497_wall-robot-navigation,real_openml_multiclass,real_openml,6.7226,4,24,1092,4364,0.0,0.0,,0.0,0.0,False,1998,0.5919757743139804,0.6961099186438079,1.0882751587438872,0.7575591322152845,6.732824427480916,3.359581015586852,0.2536186800993044,0.1371941025875348,0.523124783395408,0.1182850952270657,1.7141350713126915,0.1699458768523708,0.1223834267772951,0.169841500290689,0.1226198297738914,0.9988999106215544,1.0260555366363695,5.186462261341061,0.9249606424003888,0.0598307132873477,0.0984145111238958,0.2011094034561576,0.3890120025404123,0.2537084632502533,0.0,0.0,4.743214294938279,0.2495252572701579,1.261157399266558,0.9939175912649386,0.3305017919612642,0.1392765310167515,0.1916916916916917,0.2796655287466488,0.1733607805333642,0.0945945945945946,0.2927274241133769,24.0,4.0,1998.0,0.5839486511270667,0.8489613445132298,0.6478120102111395,1.622469010363614,0.3118118118118118,0.3585845447053082,77,1.5954243625842564,False
openml_1499_seeds,real_openml_multiclass,real_openml,1.0,3,7,42,168,0.0,0.0,,0.0,0.0,False,168,0.0,0.5976003404727875,8.998902473645623,5.377747182132034,1.0,2.321481364952841,0.0004035281343458,0.0,0.901444435658842,0.0419239590551554,1.584962500721156,0.6184995198044734,0.3270139683461771,0.6222031097434222,0.3289721358213038,1.005988023952096,1.8524150208307983,1.9854343918943247,0.3098993704826412,0.2116268890872769,0.0006517783731111,0.0006762995219203,0.1547619047619047,0.1478840267714862,0.0,0.0,3.10814878869141,0.35376142070868,9.681942922759813,0.8748937074829932,0.7982950769825872,0.3536853603338263,0.125,0.2884151073701189,0.126229362977292,0.0595238095238095,0.2373097965729027,7.0,3.0,168.0,0.0,1.6269617595034342,6.514672841515933,,0.2202380952380952,0.0319328936088002,83,2.9007232432676845e-15,False
openml_14_mfeat-fourier,real_openml_multiclass,real_openml,1.0,10,76,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.0,1.7028904713405135,9.236428201816976,15.728625574094924,1.0,3.459423167090097,9.014026471991538e-16,0.0,0.7182657617940349,0.227829065860933,3.321928094887362,0.1456769254977959,0.1034545905472366,0.1457680305168689,0.1035192901035513,1.0006253908692937,1.5585316668185702,11.434379615012489,0.7662356888971658,0.1792398335718705,3.841615860856883e-06,2.4805905344265706e-05,0.4498611111111111,0.2829650639753175,0.0,0.0,6.490830201217336,0.2275359675577865,29.95547464300936,0.988712890625,0.2905210607601236,0.2275359675577865,0.323125,0.4440532231258163,0.0808155849928674,0.215,0.4109507882264797,76.0,10.0,1600.0,0.0,5.058400007098612,15.899053725059913,2.165541444925469,0.84875,5.9888187224566925e-05,68,0.27749247029072105,True
openml_1500_seismic-bumps,real_openml_multiclass,real_openml,1.0,3,7,42,168,0.0,0.0,,0.0,0.0,False,168,0.0,0.5976003404727875,8.998902473645623,5.377747182132034,1.0,2.321481364952841,0.0004035281343458,0.0,0.901444435658842,0.0419239590551554,1.584962500721156,0.6184995198044734,0.3270139683461771,0.6222031097434222,0.3289721358213038,1.005988023952096,1.8524150208307983,1.9854343918943247,0.3098993704826412,0.2116268890872769,0.0006517783731111,0.0006762995219203,0.1547619047619047,0.1478840267714862,0.0,0.0,3.10814878869141,0.35376142070868,9.681942922759813,0.8748937074829932,0.7982950769825872,0.3536853603338263,0.125,0.2884151073701189,0.126229362977292,0.0595238095238095,0.2373097965729027,7.0,3.0,168.0,0.0,1.6269617595034342,6.514672841515933,,0.2202380952380952,0.0319328936088002,83,2.4375969856445713e-15,True
openml_1501_semeion,real_openml_multiclass,real_openml,1.0452,10,256,319,1274,0.0,0.0,,0.0,0.0,False,1274,0.0136857109687305,1.5770112971741987,6.85504943919689,10.81049040830115,1.0483870967741935,0.8741919850207243,0.1178563986931942,2.311284930789359e-05,0.8068359123711201,0.1166172706317782,3.3217928021207856,0.0969972589468471,0.1062474204900332,0.0970734547512044,0.1063308827213687,1.0007855459544386,2.3036202934323247,22.26671876074174,0.8109620378889687,0.1025202809772395,,,0.7200062316364387,0.1014367825114544,0.0932376907771657,0.2560511319187414,4.046802824688317,0.1290139379864305,26.719127595083613,0.9893510839911378,0.1491819624531931,0.0776540867388013,,,,,,256.0,10.0,1274.0,0.0117311308559844,5.967654407902483,7.744448282050029,,,1.596561156341879e-05,139,0.0,True
openml_1508_user-knowledge,real_openml_multiclass,real_openml,5.375,5,5,81,322,0.0,0.0,,0.0,0.0,False,322,0.572945596351868,1.0411776344898978,12.366443065593176,12.875663938088303,5.421052631578948,2.582116559840427,0.002455206314802,0.0912865374165056,0.355269963633551,0.4143267950687285,2.0477813097776982,0.1226217502525331,0.0722806574358232,0.1230037494745036,0.0725058308234737,1.003115264797508,0.3151294046724969,5.532048125661633,0.7649685475942349,0.3493750018873359,0.0819700876141466,0.1053778003300757,0.2786131509117964,0.3115279271853229,0.0805549042952651,0.1331661724554435,4.259730932660616,0.4927524560773088,14.448821991424726,0.9850507310674742,0.3701669369575094,0.4934521605549828,0.3416149068322981,0.4141415496062846,0.1108578215179022,0.2204968944099379,0.4152269975469838,5.0,5.0,322.0,0.5437230902009992,1.0198670675765114,14.359539627720263,1.2459329913771922,0.6459627329192547,0.0596761417705929,61,1.6585434469426676,False
openml_1512_heart-long-beach,real_openml_multiclass,real_openml,5.6,5,13,40,160,0.0,0.0,,0.0,0.0,False,160,0.4021426985536353,0.5424554059952428,0.2564844656254724,0.1391313849323385,5.625,1.3945459001073337,0.8297947044048616,0.0444585031284511,0.345529555741333,0.0961779623465429,2.1736591361258952,0.1326889484674306,0.1455098323069183,0.133523470155905,0.1464249884849494,1.0062893081761013,0.7119838107827072,34.09786164505236,0.9567550940618706,0.0219768840931713,,,0.8502383282742662,0.1041476270730944,0.6099095052973291,0.2852305980657863,3.504457369040693,0.7975426386568869,0.6000540231045443,0.9906640625,0.0637476671925348,0.0406679133929222,0.825,0.548102107918245,0.1233462177788651,0.65,0.4784671541600979,13.0,5.0,160.0,0.6770313878454166,0.5053132968866109,0.2717379128979555,,0.925,0.5772063306718529,117,1.9791228202243694,False
openml_1523_vertebra-column,real_openml_multiclass,real_openml,2.5,3,6,62,248,0.0,0.0,,0.0,0.0,False,248,0.3563019682963632,0.4886743752865143,1.453154501938555,0.7101193684296092,2.5,2.5846559031443324,0.0005217879875641,0.0929378734432365,0.6230523788447486,0.1921633837581522,1.4918603462795097,0.3970857373511073,0.2658300529685548,0.3986933719152817,0.2669062880008161,1.0040485829959518,1.163046276668113,3.859112807596972,0.682241423863796,0.1501998086138156,0.0113601995351676,0.0167025849586392,0.4468303571428571,0.3068034455367798,0.235625,0.2811715168273628,3.689935078916812,0.2466589930261977,1.669565379888795,0.967514308012487,0.3865811705070303,0.2466370076480815,0.3911290322580645,0.4247862785684308,0.1172587757407018,0.2459677419354838,0.4315304078304678,6.0,3.0,248.0,0.2315884668827003,0.8133152996255831,1.3583704440682778,,0.5483870967741935,0.3233856267769724,148,1.5118393666746255,True
openml_1527_volcanoes-a1,real_openml_multiclass,real_openml,50.8966,5,3,651,2601,0.0,0.0,,0.0,0.0,False,2601,1.7694001102119945,1.1292536042907293,1.2680906653333532,1.4319959543951182,50.234042553191486,3.700388527696298,3.842218386531472e-05,0.8741443344731633,0.2450802097326808,0.344924793761394,0.6267410829913024,0.0484716995464458,0.0488347618963205,0.0484903425078098,0.0488535444970498,1.0003846153846148,0.1087532876258211,5.960482263158448,0.8575722755658122,0.2314737056487047,0.6619803955430124,0.103294386096929,0.717412927961348,0.2806713163134355,0.6393317565873945,0.2720090127516409,4.221980219192022,0.1185333804151744,0.7047058100640281,0.9541849532630294,0.105149391495579,0.1185717512352372,,,,,,3.0,5.0,2601.0,1.1610301303350552,0.418139154310525,0.6973665031154686,,,0.5848551447770964,18,2.004402961941293,False
openml_1528_volcanoes-a2,real_openml_multiclass,real_openml,50.7241,5,3,325,1298,0.0,0.0,,0.0,0.0,False,1298,1.767035438038081,1.1303226849658277,1.2488335541916271,1.4115848960492976,51.17391304347826,3.3218613598527957,5.985281788466856e-05,0.8727448190819558,0.2483138788940795,0.3487687341862301,0.6316314229118345,0.0532291832414159,0.0534093970991204,0.0532702234752181,0.0534505762796132,1.00077101002313,0.1192773169405839,6.679947650723904,0.8546936532142207,0.239845502137258,0.6251720242036771,0.1116226561696318,0.7256983645980059,0.2998043615729944,0.6350439260552785,0.2815578991796529,3.858936439520925,0.1134028809153674,0.7371442235251188,0.9521451753438382,0.0945563432437056,0.1134560025992956,0.1517719568567026,0.2575753937901273,0.1870407342517906,0.1186440677966101,0.3234938572551589,3.0,5.0,1298.0,1.1629808109277788,0.4282586072460013,0.7312327340367569,,0.1825885978428351,0.5742271185938008,18,0.9850208633338459,False
openml_1529_volcanoes-a3,real_openml_multiclass,real_openml,47.2069,5,3,305,1216,0.0,0.0,,0.0,0.0,False,1216,1.7513327495817628,1.1619010710118922,1.245327728761006,1.4469476218082202,47.60869565217392,3.3218545462340434,4.617225867556308e-05,0.8634134553724921,0.2445234913822162,0.3574961179172973,0.6643742501557415,0.0511150444797372,0.0463453246577663,0.0511571144751938,0.0463834689578961,1.0008230452674896,0.1102451970356099,6.514808010229767,0.8520876950144776,0.2442396053580464,0.5892753238600383,0.1002289090238787,0.6823255035671456,0.2822525541456155,0.5887549847449115,0.2655628699850786,3.884249697525702,0.1218519850564632,0.7605995276364572,0.9519205278306788,0.101979098864083,0.1218974042547447,0.1603618421052631,0.259145018863668,0.1858528085579244,0.1200657894736842,0.3251721857734654,3.0,5.0,1216.0,1.156249043486005,0.4349821621651226,0.7561821967306116,,0.1800986842105263,0.5669124021475552,18,1.2045235059145856,False
openml_1530_volcanoes-a4,real_openml_multiclass,real_openml,47.069,5,3,303,1212,0.0,0.0,,0.0,0.0,False,1212,1.752597607184421,1.0761183233165588,1.046091601934876,1.1257183407096918,47.47826086956522,3.321857830883054,9.160486087093328e-05,0.8641542857210364,0.2406706719175445,0.3240431193004527,0.6613370517976574,0.034357169123875,0.0530604487990688,0.0343855400314918,0.0531042641985726,1.0008257638315443,0.0958499965671132,6.499471325887801,0.8684041207962201,0.208166841450516,0.649149692358131,0.1616235505704289,0.8398186255608749,0.201473134865803,0.7357947122833717,0.2173133156493759,3.881442444884192,0.1056861239340875,0.6115298877326957,0.9566954220174492,0.101752437796519,0.1057429418185111,0.1740924092409241,0.2701430037405283,0.1915267669620053,0.1369636963696369,0.3439509432530903,3.0,5.0,1212.0,1.1588955893740298,0.3837750032956619,0.6044490675040095,,0.2021452145214521,0.6188813152026863,18,0.9705471620624551,True
openml_1531_volcanoes-b1,real_openml_multiclass,real_openml,376.5769,5,3,2036,8140,0.0,0.0,,0.0,0.0,False,1998,1.905647921935876,1.1234860160125717,0.6422326937550709,0.7215394504599064,372.95238095238096,3.584919953412168,3.463849783106182e-05,0.9519924517416268,0.1811526510873129,0.2451667036625902,0.2894111862834335,0.0156154140408793,0.0092944901457363,0.0158735289220765,0.0095278816793437,1.0159782456246516,0.0401389420878101,7.463969541757709,0.9272632819084956,0.1225458583019339,0.3791083896668057,0.1846060888558638,0.6525272129818414,0.1084994433974075,0.3817392510031584,0.1939260975401073,3.8355567067796703,0.0337644854911911,0.2776407100809233,0.9628662696730764,0.0387744329159306,0.0337963876378333,0.076076076076076,0.2101388070836409,0.1486164971990064,0.05005005005005,0.2181028444877736,3.0,5.0,1998.0,1.597166134634859,0.2186622741574458,0.2741056972181059,,0.087087087087087,0.7820979595294428,14,0.8095465607568176,False
openml_1532_volcanoes-b2,real_openml_multiclass,real_openml,395.5769,5,3,2134,8534,0.0,0.0,,0.0,0.0,False,1997,1.910579946885396,1.1608973955575237,0.7343080219891395,0.8524562702641888,391.8095238095238,3.5849012689872803,8.406342925705526e-05,0.9553205362269108,0.1931060679298404,0.280860553085663,0.272385387870281,0.0278659981538955,0.0155024064442168,0.02722691785775,0.0147882006669043,0.9832747097315554,0.0611246390633362,6.141282076257411,0.90984222596204,0.1522262491816183,0.3251727510754254,0.216970454705868,0.6219396133953211,0.2290870359837283,0.3834765546665627,0.2830833185888958,3.812933477099976,0.0440420541855021,0.3672463474915051,0.9610670387153089,0.0443531797575852,0.0440893670599203,0.0645968953430145,0.2036157481287427,0.138905593647048,0.043565348022033,0.2041770896278506,3.0,5.0,1997.0,1.5934818970625089,0.2696351609731415,0.3650147429938612,,0.0711066599899849,0.7309611105580656,89,0.44820603665110237,True
openml_1533_volcanoes-b3,real_openml_multiclass,real_openml,400.24,5,3,2078,8308,0.0,0.0,,0.0,0.0,False,1996,1.908746137183279,1.1332860020414903,0.7123500415332076,0.8072963306232586,400.2,3.584901572909899,5.916874254398802e-05,0.9546276881552338,0.1797610409606072,0.243032369440278,0.2760822075583171,0.0206971222456469,0.0232840931140416,0.0209095056593327,0.0236875005735068,1.0031140625242394,0.0531090496719709,7.100476081503424,0.9281568985093815,0.121023942993057,0.3001536466558273,0.2038589020128753,0.5787827620692162,0.2205771011183068,0.3426516840685913,0.2743467464339219,3.82210156969963,0.0332085706939489,0.2718876075968744,0.9551964650744376,0.0388822107685856,0.0332561852383775,0.0711422845691382,0.2023058793659075,0.1485444001645142,0.0465931863727454,0.210818709212566,3.0,5.0,1996.0,1.623319072363869,0.2150715607332349,0.2684352959141471,,0.0896793587174348,0.7856589643912878,14,2.0986620667533824,False
openml_1534_volcanoes-b4,real_openml_multiclass,real_openml,377.1154,5,3,2038,8152,0.0,0.0,,0.0,0.0,False,1998,1.9057864765483568,1.1036547709766846,0.6808520553512196,0.7514256192176553,373.5238095238095,3.584938595679328,2.3037800874486764e-05,0.9519924517416268,0.168681242407044,0.2449368122919281,0.2894111862834335,0.0083419345989347,0.0030630938218013,0.0082465757003968,0.0030447469425671,0.988206918725203,0.0211662882664685,7.859213915481987,0.9316399963037018,0.1157611080775335,0.348958598722,0.2430294455065669,0.6133422995066276,0.1907952020672221,0.4175837908457774,0.2272500143972137,3.837525337508677,0.0319426205438156,0.2571358001973821,0.9636440745049354,0.0368244444540843,0.0319564795020023,0.0735735735735735,0.2145403242967536,0.1497498058761852,0.05005005005005,0.2181028444877736,3.0,5.0,1998.0,1.5971002181349154,0.2053481686514143,0.2549187470830566,,0.0960960960960961,0.7951014147506708,89,1.1278253264911338,False
openml_1535_volcanoes-b5,real_openml_multiclass,real_openml,369.1923,5,3,1998,7991,0.0,0.0,,0.0,0.0,False,1998,1.9026483638312612,1.1256529771587596,0.6387101509410371,0.718965982948299,365.6666666666667,3.584902571387813,5.021714225523952e-05,0.949974310236426,0.1829057059434717,0.2425847152500048,0.2992389684226096,0.027463648319892,0.0036767919580931,0.0268386141657216,0.0036524442677884,0.9770365410033928,0.0472113464086092,7.081343271502139,0.927831045563428,0.1202806199664392,0.2612923166435874,0.1618473594291851,0.6096580347448279,0.2482610773086043,0.3492414262428415,0.281626933198996,3.841884166180923,0.0349987140193863,0.2763389370950541,0.9697430162895628,0.0422573736294996,0.0350472453244757,0.083083083083083,0.2236158647103471,0.1517986519926402,0.057057057057057,0.2320096775642622,3.0,5.0,1998.0,1.6034362033156266,0.2180581799458911,0.2722786449636789,,0.0960960960960961,0.7828106776009148,89,1.3473976523249658,False
openml_1536_volcanoes-b6,real_openml_multiclass,real_openml,374.8462,5,3,2026,8104,0.0,0.0,,0.0,0.0,False,1998,1.9055391064369331,1.121896383255964,0.8284575858186806,0.9294435692109452,371.2857142857143,3.584925614989153,2.8449823686813727e-05,0.9519924517416268,0.1826025235875471,0.2621995349619268,0.2894111862834335,0.0218962581894062,0.0081111603161507,0.0222185382746273,0.0081473782028519,1.0155602234436705,0.0450255331049579,7.484404086265954,0.9210086275676777,0.1337943986186067,0.4147051500650575,0.1410548092003048,0.7135305056074216,0.1251029666070395,0.4394802630209952,0.2069229344863256,3.835668233548604,0.0349217712536494,0.3092391660673204,0.967752787822858,0.0386685677239834,0.0349475307745933,0.0705705705705705,0.2199839548849965,0.14833780941343,0.051051051051051,0.2201569895471549,3.0,5.0,1998.0,1.5934736219901509,0.2375282371301234,0.3060099273378137,,0.0915915915915916,0.7632261874886141,14,0.7791182472258245,True
openml_1537_volcanoes-c1,real_openml_multiclass,real_openml,392.8873,5,3,5726,22900,0.0,0.0,,0.0,0.0,False,1997,1.936208249527419,1.1895433232497763,0.7972994084418243,0.9484221879429686,391.49122807017545,3.584867864090292,8.500225976541476e-05,0.9685770579344168,0.1529794597219415,0.1864688737701614,0.208490451345444,0.017803532220478,0.0060578650814784,0.018005810599713,0.006234516974276,1.0100395436259897,0.0349789704360412,6.593743924851299,0.9534406028957952,0.0761200688245945,0.2928061258694759,0.1312907267051318,0.5727673059085753,0.2229237559896942,0.2828096070104428,0.2660344063017867,3.761738881359799,0.0174806033181015,0.1607138168692689,0.9569063159085148,0.0316194340759367,0.0175509930694302,0.0545818728092138,0.200088737684538,0.1372662542089175,0.0395593390085127,0.1949703387059528,3.0,5.0,1997.0,1.455276857932979,0.1397494270606762,0.1555693681059475,,0.0671006509764647,0.8609427750030993,14,1.551412674797731,False
openml_1538_volcanoes-d1,real_openml_multiclass,real_openml,147.5893,5,3,1751,7002,0.0,0.0,,0.0,0.0,False,1997,1.8607317910465777,0.9706305404475212,0.5023104414877221,0.4875578552936606,146.9111111111111,3.584906951713088,4.283984787176092e-05,0.9280645773721812,0.1441342818468187,0.1735577062661865,0.4026273835965565,0.012823081730751,0.0094708756846654,0.013085130344712,0.0096781759747565,1.0199623531973587,0.0273342747420942,11.082791761093247,0.959274476028499,0.0661325734710439,0.4174278380211356,0.1303080678072768,0.7324163989008295,0.1250012349912476,0.5382875279496361,0.1959831365635665,3.9512052774083664,0.0340320299164687,0.1384364033736903,0.980660023585704,0.0363290579012773,0.0340748667739503,0.1306960440660991,0.2662879787413264,0.164801737046095,0.0886329494241362,0.2842843984716585,3.0,5.0,1997.0,1.34491055218405,0.1225686284192543,0.1340941129396127,,0.1657486229344016,0.8779460230253259,14,1.3928180453066423,False
openml_1539_volcanoes-d2,real_openml_multiclass,real_openml,154.8214,5,3,1835,7337,0.0,0.0,,0.0,0.0,False,1998,1.8633252595515064,0.9685768684156048,0.4684062766534579,0.4536874845872197,154.11111111111111,3.584940106828791,1.3924863734859324e-05,0.9287953596129572,0.1434557139497128,0.183757861328488,0.4001107757169783,0.0302770384695046,0.0296021933677837,0.0305665218670549,0.0296216264003614,1.0177925651384527,0.074361856631802,9.367406122505246,0.9569472746418228,0.0708948675404867,0.4852738177054972,0.1613192737967039,0.7564740728814916,0.0956324872931473,0.6042181097576067,0.1435718253976707,3.942337801626207,0.0385647795022128,0.1475826038874967,0.9817372427482538,0.0427130809195632,0.038578541865464,0.1226226226226226,0.2708856815245563,0.1634147918944121,0.0890890890890891,0.2849436090906646,3.0,5.0,1998.0,1.356691295773378,0.1292725287945051,0.1447618232987651,,0.1561561561561561,0.8710853360553868,14,1.3885813498667454,False
openml_1540_volcanoes-d3,real_openml_multiclass,real_openml,151.2241,5,3,1857,7428,0.0,0.0,,0.0,0.0,False,1997,1.8619662499710763,1.1068632433939116,0.4881483900740311,0.5403135102948584,152.54347826086956,3.5849315449291344,2.3930889461683112e-05,0.9287578286598712,0.132722716147551,0.1903625779399633,0.4009726452962781,0.0526705781813439,0.0040759808388171,0.0523039355246432,0.0044143682690503,0.9927443291168276,0.0924827536224835,10.321313913752558,0.9577406399329322,0.0705809764347989,0.652742906466341,0.1408883281605669,0.8116054064900207,0.0760936964397873,0.6449910428042431,0.1890885563579684,3.947055197873576,0.0353155059635946,0.1428946900257464,0.983800437762302,0.0388489923518366,0.0353364388636886,0.1352028042063094,0.275905088247339,0.1698924692859291,0.0976464697045568,0.2969103918109577,3.0,5.0,1997.0,1.3567774143495352,0.1253217803046474,0.1416349257995766,,0.1637456184276414,0.8748345175068308,18,2.4846493137361287,False
openml_1541_volcanoes-d4,real_openml_multiclass,real_openml,145.7679,5,3,1731,6923,0.0,0.0,,0.0,0.0,False,1998,1.858421035024688,1.0051127356134444,0.5232886935444996,0.5259641302840974,145.11111111111111,3.5849010417247658,5.646587319173229e-05,0.9260197351074914,0.1474100075487274,0.1780635510891576,0.4120022157839146,0.0193399986043533,0.0159631413908952,0.0195295287929725,0.0162698223994589,1.010259998528113,0.0536782560250199,10.109927371921597,0.95724267789793,0.0690052409725149,0.4854874873050929,0.1839745038504473,0.7785179972363789,0.0932096089636235,0.6273656927211344,0.148138042428623,3.9561510146262857,0.0351062577659791,0.1463029828123602,0.9813239165091016,0.0407522428823942,0.0351534236166135,0.1351351351351351,0.2708133873982894,0.1686973477184109,0.095095095095095,0.2934196800300029,3.0,5.0,1998.0,1.3449507884555387,0.1286023874295097,0.1421459504114667,,0.1586586586586586,0.8719170078178666,14,1.3827905012934383,False
openml_1542_volcanoes-e1,real_openml_multiclass,real_openml,120.3333,5,3,237,946,0.0,0.0,,0.0,0.0,False,946,1.7894392167316795,0.9125982825679672,0.5981908000684413,0.5459078967904177,123.71428571428572,3.169874994549026,3.842966279013685e-05,0.8854477613230232,0.1828430537400935,0.2238291543680934,0.5671158114515662,0.018360878885019,0.0115197241375201,0.0183803083864847,0.0115319143217926,1.0010582010582014,0.0357697820093603,8.900630578609961,0.9341600609391724,0.1008471967058952,0.4680377028531545,0.2090540280729762,0.7315446362304431,0.1623069936505062,0.5406535418948483,0.2229000565267042,3.673274442711179,0.0447826158609607,0.247335517555063,0.9655196688851244,0.0637163632894125,0.0448062837369578,0.1712473572938689,0.2876563990699163,0.1837480845681944,0.1226215644820296,0.3281758118955706,3.0,5.0,946.0,1.4224487812074549,0.2004937275932798,0.241042682719703,,0.2019027484143763,0.8007294201565464,58,0.337157120486717,True
